LOCALITY,n_sp,HYP,HOD,BUN,SF,OT,LOP,LOPT,AL,OL,ALX,AVERAGE.AGE,LAT,LONG,FORMATION,REFERENCE.SECTION,PALEOMAG.SECTION,MINIMUM.AGE,MAXIMUM.AGE,precipPredLM,precipPredRF,precipPredSCAM,precipPredSVM,precipPredGBM,precipPredMARS,precipPredGAM,precipPredXGB,ensemblePrec,tempPredRF,tempPredSCAM,tempPredSVM,tempPredGBM,tempPredMARS,tempPredGAM,tempPredXGB,tempPredLM,ensembleTemp,precipHYP,form_lon,form_lat,final_lon,final_lat,coord_source,lon_jit,lat_jit,bio15PredRF,bio15PredSCAM,bio15PredSVM,bio15PredGBM,bio15PredMARS,bio15PredGAM,bio15PredXGB,ensembleBio15,nppPredRF,nppPredSVM,nppPredGBM,nppPredMARS,nppPredGAM,nppPredSCAM,ensembleNPP,NPP_liu,MAP_lm_PN,MAT_lm_PN
Y0020,9,1.8,1,0,0.111111111,0.222222222,1.555555556,0.666666667,0.666666667,0.666666667,0.333333333,8.03,NA,NA,Dhok Pathan,Dhok Pathan,Dhok Pathan,7.982,8.077,662.5777778,598.4644584,664.536834,797.4126534,740.8750269,806.5066765,756.3881916,746.5609741,727.3639735,6.214316898,3.41151482,6.468698937,7.460017114,5.903202538,2.631472099,7.836665154,17.5,5.348203734,952.0650509,72.37276667,33.11698333,72.37276667,33.11698333,formation_centroid,72.45830109,33.05291554,63.72240087,67.82731087,43.59447712,42.0154765,42.85060581,63.90079728,47.90600586,53.98517808,831.9910104,1099.970006,955.5437303,1160.425042,1083.328501,833.3469032,994.1008654,786.5266667,776.7290756,2.494005036
Y0024,15,1.826666667,1.133333333,0.133333333,0.133333333,0.086666667,1.406666667,0.686666667,0.526666667,0.6,0.266666667,8.174,NA,NA,Dhok Pathan,Dhok Pathan,Dhok Pathan,8.098,8.25,780.0866667,994.2142528,1113.37461,1032.91967,902.7856079,923.6784052,1028.239033,1009.799622,999.2019297,8.232447459,4.497848769,7.279647228,8.500988985,9.523657434,5.149966153,8.360061646,19.4,7.197426005,892.8126418,72.37276667,33.11698333,72.37276667,33.11698333,formation_centroid,72.48474652,33.20996057,69.19554602,70.18920561,66.55617537,66.0033645,74.71290481,71.10304665,72.05964661,69.62670716,1446.050293,1362.507376,1463.047936,1310.922631,1340.316036,1425.291827,1391.356017,933.8073333,856.6618933,5.879969353
Y0025,5,1.44,1,0.2,0,0.2,1.2,0.4,0.6,0.34,0.4,8.007,NA,NA,Dhok Pathan,Dhok Pathan,Dhok Pathan,7.936,8.077,1065.64,1437.004242,1367.933199,1374.044239,1538.630637,2241.411504,1580.926055,1083.665649,1589.991646,-8.168984696,0.652335884,-10.41166612,-9.948081722,-6.483539753,-1.058189696,-10.11785412,15.6,-5.903021017,2335.185445,72.37276667,33.11698333,72.37276667,33.11698333,formation_centroid,72.33248565,32.97457199,63.08165613,68.89938278,47.13463838,66.74078885,34.92629578,49.96562954,80.87086487,55.12473191,1595.285205,1486.918445,1589.671727,1496.562282,1589.255062,1086.448968,1474.023615,1267.168,1854.476011,-0.89195928
Y0028,13,1.730769231,1.153846154,0.169230769,0.153846154,0.169230769,1.253846154,0.823076923,0.361538462,0.561538462,0.230769231,8.368,NA,NA,Dhok Pathan,Dhok Pathan,Dhok Pathan,8.255,8.481,936.3230769,1018.261837,1053.145992,1131.222746,922.4635866,1170.566073,1100.858678,1072.44812,1066.086485,7.048266218,5.191844073,9.235826306,7.287735829,10.60352702,6.09632014,6.925171852,20.42307692,7.577253264,1139.762237,72.37276667,33.11698333,72.37276667,33.11698333,formation_centroid,72.43942777,33.19268336,77.85666035,70.0403875,56.00014721,67.2580599,55.84869257,60.68690782,74.96897888,64.61514256,1516.248368,1562.737801,1436.612328,1496.56948,1572.308884,1468.04584,1508.753783,1122.487692,1139.933455,7.703180908
Y0032,5,2.28,1.4,0,0.2,0.46,1.42,1.66,0.18,1,0,8.368,NA,NA,Dhok Pathan,Dhok Pathan,Dhok Pathan,8.255,8.481,637.86,440.4722722,444.2448994,733.5015949,548.5571103,502.0934407,573.9126387,628.9401245,540.4636594,24.99710476,22.33589384,25.31455299,25.38226601,25.14926111,22.79378134,25.63153076,27,24.32881001,491.7633174,72.37276667,33.11698333,72.37276667,33.11698333,formation_centroid,72.19418807,33.28491519,68.79457692,53.09386312,31.35124807,59.94594065,50.50309034,58.64572423,65.64194489,53.72240722,728.3619982,963.6835728,742.0172886,793.8820666,651.6459114,538.6293437,736.3700302,781.942,428.288832,19.42382662
Y0033,6,1.733333333,1.333333333,0,0.166666667,0.216666667,1.183333333,1.716666667,0.316666667,0.833333333,0.166666667,8.039,NA,NA,Dhok Pathan,Dhok Pathan,Dhok Pathan,8,8.077,994.8833333,796.3838561,676.938484,965.4801369,881.2663352,898.6949578,923.6261086,987.522644,857.0649798,13.57658552,8.627671713,15.48924344,14.37821115,15.22058065,8.236828805,13.5495882,22.25,12.58818688,1131.977125,72.37276667,33.11698333,72.37276667,33.11698333,formation_centroid,72.49261646,33.00952017,70.29907795,70.31609717,39.3293938,55.4508726,36.97363965,57.28350871,60.52070236,54.94209831,1184.652638,1624.860674,1564.616618,1580.826973,1680.022445,943.8775307,1429.80948,1195.301667,1212.247977,10.95891583
Y0034,9,1.744444444,1.222222222,0.133333333,0.111111111,0.255555556,1.377777778,0.955555556,0.4,0.588888889,0.222222222,8.216,NA,NA,Dhok Pathan,Dhok Pathan,Dhok Pathan,7.951,8.481,828.1444444,804.0890499,815.0804041,946.9770853,638.0337509,986.1767079,886.1459039,705.0892944,846.083817,5.26718587,5.454832768,5.721561233,5.741654121,5.700410041,6.319255354,5.651115417,20.66666667,5.700816564,1098.961943,72.37276667,33.11698333,72.37276667,33.11698333,formation_centroid,72.19540696,32.97603925,61.74784326,65.20993436,43.83325034,56.91967162,35.15065731,43.68518845,61.42655945,51.09109089,1110.615579,1312.799106,1053.688954,1328.472759,1324.909966,1229.808961,1226.715888,988.9788889,995.5689589,8.137278897
Y0035,7,1.628571429,1.585714286,0.114285714,0.014285714,0.328571429,1.014285714,1.814285714,0.428571429,0.657142857,0.142857143,8.216,NA,NA,Dhok Pathan,Dhok Pathan,Dhok Pathan,7.951,8.481,1167.328571,865.3379682,798.4321779,986.593316,929.8988385,949.268576,1007.0771,951.6519165,922.767996,1.750405805,10.63205725,4.497347664,5.821383884,0.528205592,9.514746966,6.72708559,22.92857143,5.457357859,1497.800808,72.37276667,33.11698333,72.37276667,33.11698333,formation_centroid,72.2675239,32.95692812,53.84335232,53.27574683,26.86015873,34.55441986,25.27433621,25.05844184,25.51121521,36.47774263,1178.840083,1526.46898,1448.37223,1504.380063,1642.774961,972.3832067,1378.869921,1403.615714,1659.494661,12.1681888
Y0036,8,1.8375,1.5,0.025,0,0.4125,1.05,1.825,0.45,0.6625,0.25,8.216,NA,NA,Dhok Pathan,Dhok Pathan,Dhok Pathan,7.951,8.481,1076.9125,711.1508986,651.9590077,688.7484109,690.5010625,655.3175826,864.7135851,750.6583252,710.3984246,-4.674146366,4.756204707,-2.381003651,-7.039366641,-2.175202299,5.602683873,-7.414055824,19.875,-0.985138396,870.9189332,72.37276667,33.11698333,72.37276667,33.11698333,formation_centroid,72.51914317,33.2356838,35.80142796,38.91989009,26.0035886,27.71866672,27.01647206,19.49451217,13.68987656,29.15909293,909.7117215,1115.200794,1331.58787,1253.613418,1466.950263,681.9203574,1126.497404,1302.76375,1173.051215,6.726460432
Y0037,6,1.066666667,1.333333333,0,0,0.05,0.85,2.05,0.816666667,0.333333333,0.666666667,13.461,N 32 40.915,E 72 23.289,Chinji,K5,K5,13.426,13.495,1467.883333,2004.640223,1418.934309,1634.737585,2431.024964,-1797.851038,3152.009616,1818.834229,1473.915943,-6.788432885,-8.555592885,-6.587626757,-6.64809093,-5.613558191,-6.94300426,-6.931399822,8,-6.856050985,3170.843302,72.33238333,32.698,73.59461917,33.22661528,actual,73.59461917,33.22661528,57.76216733,70.14032585,52.3656719,39.95449103,35.11095282,16.21996514,29.06122017,45.25892901,1802.431681,1921.094403,2302.731265,2309.270296,2215.293477,831.8401484,1897.110212,1746.068333,4494.006957,-14.43581655
Y0038,13,1.376923077,1.307692308,0.076923077,0,0.023076923,1.007692308,1.407692308,0.684615385,0.438461538,0.461538462,13.461,N 32 40.788,E 72 22.875,Chinji,K5,K5,13.426,13.495,1245.6,2063.051148,1186.589392,1530.632241,1979.62943,2392.892858,1675.384645,1849.074219,1804.696619,-6.337842515,-3.771896529,-13.90206693,-2.930703511,-9.612392258,-4.580648674,0.241982222,13.84615385,-6.855925069,2606.28499,72.33238333,32.698,73.58760417,33.22446333,actual,73.58760417,33.22446333,56.701028,70.1403438,54.22703006,39.74057844,68.32534669,58.58618985,34.86957169,57.95341948,1804.19254,1858.43189,2070.819962,1758.200991,1649.434476,828.2101372,1661.548333,1487.073846,2436.565313,-4.017464803
Y0040,5,1.22,1.8,0,0.02,0.04,0.8,2.48,0.58,0.52,0.4,13.403,N 32 41.178,E 72 24.136,Chinji,K4/KR4,K4/KR4,13.384,13.421,1465.62,1925.98984,1709.545804,1579.808087,2244.049975,2623.751456,2516.678391,1824.818237,2099.970592,-8.168984696,0.652335884,-10.58813429,-9.948081722,-4.568272924,-1.058189696,-10.11785412,15.6,-5.613221241,3057.227133,72.33238333,32.698,73.60897111,33.23107167,actual,73.60897111,33.23107167,59.14782547,70.14034524,41.60936408,39.66358074,23.01499274,26.15602447,56.04170227,43.28868879,1860.450287,2151.068194,2392.272664,2268.216564,2255.915852,1196.539347,2020.743818,1751.594,3738.891999,-0.89195928
Y0041,11,1.118181818,1.181818182,0.181818182,0.009090909,0.027272727,1.009090909,1.118181818,0.709090909,0.236363636,0.545454545,13.633,N 32 40.564,E 72 22.450,Chinji,K4/KR4,K4/KR4,13.63,13.635,1319.2,2265.670422,2075.648368,2091.327605,2808.589358,1556.624641,3069.687407,2241.66748,2311.257967,-5.862673007,-8.098110923,-9.93285849,-8.587210489,-8.932130192,-7.59742412,-4.420506477,11.45454545,-8.168401203,3155.970078,72.33238333,32.698,73.58040278,33.22066778,actual,73.58040278,33.22066778,44.51504892,70.14033799,48.68525292,33.60374687,29.35466158,26.84427036,23.1614666,42.19055311,2016.947723,2041.947081,2246.383165,2144.53574,2213.394091,1297.212618,1993.403403,1564.349091,3589.134744,-8.279517789
Y0042,7,1.2,1.3,0.114285714,0.014285714,0.042857143,1.014285714,1.528571429,0.571428571,0.514285714,0.285714286,12.653,N 32 41.321,E 72 22.960,Chinji,Hutch Nala,Hutch Nala,12.561,12.744,1291.185714,1778.741045,2129.050909,1816.393188,2197.01901,2105.845124,2763.985064,2382.764893,2131.839057,-2.832820299,4.259937127,-0.720622382,5.521752357,0.333055139,4.563006481,8.169370651,18.85714286,1.854051404,3086.285014,72.33238333,32.698,73.58904444,33.23349472,actual,73.58904444,33.23349472,53.92907691,70.14715361,39.79793499,36.04737613,26.29486953,3.249019474,50.52851105,38.24423844,1751.084498,2146.827803,2356.16652,2062.239432,2382.198206,1768.470013,2077.831079,1534.03,3158.852353,4.912550976
Y0043,6,1.533333333,1.333333333,0,0,0.033333333,1.166666667,1.733333333,0.666666667,0.666666667,0.333333333,12.96,N 32 41.520,E 72 24.081,Chinji,Rata Dala Nala,Rata Dala Nala,12.879,13.04,1066.7,1426.42292,1091.656426,1209.61557,1742.285657,1522.327241,1340.618654,2538.377686,1388.821078,-3.583782932,3.41151482,-3.204881272,-2.622437934,-3.093949539,2.631472099,-2.629606485,17.5,-1.077010793,1905.494132,72.33238333,32.698,73.60803917,33.23686667,actual,73.60803917,33.23686667,62.38759985,70.14036561,49.89543739,52.50945857,36.41783793,59.00788593,67.34124756,55.05976421,1533.709752,1656.89187,1969.766349,1406.192006,1515.895698,798.2663212,1480.120333,1273.556667,1662.489148,2.494005036
Y0050,7,1.2,1.3,0.114285714,0.014285714,0.042857143,1.014285714,1.528571429,0.714285714,0.371428571,0.428571429,13.061,N 32 40.770,E 72 21.244,Chinji,Hutch Nala,Hutch Nala,12.994,13.128,1291.185714,2150.243356,1896.230329,1821.717988,2361.796717,2867.479651,2573.494637,1656.558716,2278.49378,-7.482986171,-1.266924186,-13.25817948,-8.011160777,-6.477628807,-2.760077848,-7.547072411,14.78571429,-6.542826212,3086.285014,72.33238333,32.698,73.55996778,33.22415833,actual,73.55996778,33.22415833,46.57719936,70.14034145,45.09550126,39.94944901,46.6302448,25.5761944,19.12379074,45.66148838,1840.704396,2037.026907,2424.769457,2062.239432,2198.821818,1449.019501,2002.096918,1534.03,3158.852353,-2.343086844
Y0051,7,1.171428571,1,0,0,0.014285714,1.014285714,1.128571429,0.842857143,0.285714286,0.714285714,12.114,N 32 41.639,E 72 22.988,Chinji,Rata Dala Nala,Rata Dala Nala,11.984,12.244,1299.442857,2094.926136,1283.480931,1582.100104,2486.389081,-2494.669391,2622.032381,1793.231567,1262.37654,-6.776890887,-8.555606927,-6.384705681,-6.64809093,-3.912310511,-5.777135201,-6.671358585,6.642857143,-6.342456689,3118.791619,72.33238333,32.698,73.58951889,33.23888306,actual,73.58951889,33.23888306,59.86702041,70.14033285,63.66221537,39.87539999,46.62086635,31.06233067,24.57501793,51.87136094,1782.748404,1702.768419,2253.126001,2019.53198,1798.712929,688.3107499,1707.53308,1542.724286,3297.358935,-16.85436249
Y0053,10,1.15,1.21,0.18,0,0.03,1.11,1.07,0.61,0.5,0.3,12.756,N 32 41.185,E 72 18.345,Chinji,Hutch Nala,Hutch Nala,12.694,12.818,1225.14,1957.721334,2936.061936,2015.640449,2438.299355,2520.742332,3180.377355,2767.262695,2508.14046,-3.014953253,4.071849866,-1.647908601,1.749234573,-1.399154432,4.05725575,1.873265624,18.45,0.636053984,3137.042212,72.33238333,32.698,73.51084583,33.23119028,actual,73.51084583,33.23119028,49.86706794,70.1405732,39.91700463,33.30631919,23.55307465,-1.449675406,48.98641968,35.8890607,1982.024811,2134.036673,2310.493269,1958.068684,2362.108421,2123.056147,2144.964668,1449.348,3116.123704,4.186987194
Y0054,11,1.109090909,1.181818182,0,0,0.018181818,0.909090909,1.672727273,0.818181818,0.454545455,0.545454545,11.792,N 32 41.628,E 72 18.259,Chinji,Kap's Q,Parrawali,11.757,11.827,1405.927273,2039.819016,1402.455871,1689.098006,2354.768623,1292.649822,2956.918436,1903.67688,1955.951629,-5.862673007,-8.098110923,-9.602192503,-8.587210489,-9.944006833,-7.59742412,-4.420506477,11.45454545,-8.281936312,3159.838622,72.33238333,32.698,73.50938861,33.23869667,actual,73.50938861,33.23869667,59.25357897,70.14033987,45.3656034,39.35312562,26.90233591,24.99351708,54.02128601,44.33475014,1839.557774,2045.759168,2332.884433,2198.882182,2125.765753,794.7203727,1889.594947,1671.485455,3991.848789,-8.279517789
Y0055,5,1.36,1.02,0.16,0,0.02,1.02,0.86,0.82,0.34,0.4,12.143,N 32 41.335,E 72 18.724,Chinji,Hutch Nala,Hutch Nala,12.099,12.187,1240.14,2325.209275,1885.901178,1768.171951,2255.198496,2400.038447,1952.118084,2166.39624,2097.772905,-8.168984696,0.652335884,-10.41166612,-9.948081722,-6.483539753,-1.058189696,-10.11785412,15.6,-5.903021017,2672.826809,72.33238333,32.698,73.51726778,33.23373194,actual,73.51726778,33.23373194,38.25529801,70.14035002,54.95599441,33.49832422,44.67418504,47.13543617,17.59885025,48.10993131,1958.628649,1926.916203,2227.606666,1768.739155,1937.886725,1307.37438,1854.525296,1479.378,2470.941411,-0.89195928
Y0056,6,1.15,1,0,0.016666667,0,1,1,0.816666667,0.266666667,0.666666667,11.888,NA,NA,Chinji,Rata Dala Nala,Rata Dala Nala,11.706,12.07,1317.65,2097.739035,1316.999071,1673.279961,2486.389081,-1510.858233,2733.225585,1795.2677,1466.129083,-6.788432885,-8.555592885,-7.034995502,-6.64809093,-4.053578573,-6.94300426,-6.931399822,8,-6.670615839,3137.042212,72.33238333,32.698,72.33238333,32.698,formation_centroid,72.27241713,32.70692462,58.78351001,70.14033734,61.2063754,39.81097427,42.3544582,30.08433656,24.57501793,50.3966653,1782.860697,1804.925024,2253.126001,2153.976127,1952.935769,781.6847899,1788.251401,1564.155,3450.599273,-14.43581655
Y0057,5,1.24,1.42,0.16,0.02,0.04,0.8,1.76,0.42,0.52,0.2,12.13,NA,NA,Chinji,Rata Dala Nala,Rata Dala Nala,11.984,12.275,1459.84,1815.389249,2409.755334,1870.710336,2376.897692,1758.437874,2712.443569,2791.384277,2157.272342,-4.359163922,6.409643401,-0.309658203,-5.632356821,-2.573696845,6.956686808,-5.875989914,21.3,0.08190907,3022.376542,72.33238333,32.698,72.33238333,32.698,formation_centroid,72.2772127,32.75445192,55.40809367,71.09626259,43.12610632,35.35654339,26.10288959,10.02380885,46.85388947,40.1856174,1882.020452,2309.18608,2331.604741,2242.183127,2517.561786,2019.111194,2216.944563,1745.508,3628.249064,9.265933669
Y0058,9,1.333333333,1.011111111,0.088888889,0.011111111,0.111111111,1.111111111,0.711111111,0.677777778,0.4,0.444444444,12.959,NA,NA,Chinji,Rata Dala Nala,Rata Dala Nala,12.878,13.04,1171.222222,1701.412502,1251.91568,1462.189296,1801.246065,2424.821255,1826.197336,1122.785034,1744.630356,-7.024232356,-2.464710661,-14.01899982,-6.781341102,-7.569681489,-3.666408909,-5.084401608,14.33333333,-6.920895723,2770.491385,72.33238333,32.698,72.33238333,32.698,formation_centroid,72.29583808,32.60062697,64.06867644,70.13595428,46.37054289,44.75071667,63.02743085,48.64148712,31.28037834,56.16580138,1632.912218,1733.612902,1945.711274,1780.534488,1751.798549,972.0123862,1636.096969,1392.4,2363.636336,-3.149268824
Y0059,18,1.372222222,1.222222222,0.055555556,0,0.066666667,1.222222222,1.133333333,0.722222222,0.427777778,0.5,13.652,N 32 42.339,E 72 26.692,Chinji,K1/KR1,K1/KR1,13.649,13.655,1066.538889,1871.384297,1025.682084,1410.729193,1895.621994,1798.052208,1634.272437,1431.007324,1605.957036,-9.120546215,-6.388828725,-12.63411633,-11.82777498,-11.56792507,-6.305581521,-11.92914867,12.75,-9.640795474,2625.090431,72.33238333,32.698,73.65228111,33.25074417,actual,73.65228111,33.25074417,62.26616912,70.14032681,52.532922,42.39351109,65.57671584,62.99675621,35.87461853,59.31773351,1703.74556,1597.579102,1931.483636,1564.040644,1360.536426,679.5189213,1472.817382,1264.599444,2011.345422,-5.970905755
Y0060,9,1.111111111,1,0,0,0,1.222222222,0.888888889,0.888888889,0.333333333,0.666666667,12.865,NA,NA,Chinji,Gambhir Section,Gambhir Section,12.827,12.902,1142,2040.38554,1373.735083,1690.852285,2429.734049,-1642.218565,2939.352748,1780.016113,1471.973523,-6.788432885,-8.555592885,-6.587626757,-6.64809093,-5.613558191,-6.94300426,-6.931399822,8,-6.856050985,3159.031979,72.33238333,32.698,72.33238333,32.698,formation_centroid,72.16640047,32.69467014,57.7906321,70.14033734,56.81133819,39.81097427,38.14340763,23.48307004,29.11923409,47.69662659,1737.499956,1675.872776,2174.238298,1903.92163,1717.194175,769.3536864,1663.01342,1344.055556,2977.194445,-14.43581655
Y0061,6,1.15,1,0.166666667,0.016666667,0,1,0.666666667,0.816666667,0.1,0.666666667,11.572,N 32 43.804,E 72 28.026,Chinji,Gambhir Section,Gambhir Section,11.523,11.62,1317.65,2148.935897,1860.250336,2072.312973,2653.262294,-1294.141559,2846.991848,2170.294678,1714.601965,-6.788432885,-8.555592885,-7.034995502,-6.64809093,-4.053578573,-6.94300426,-6.931399822,8,-6.670615839,3137.042212,72.33238333,32.698,73.674885,33.27556778,actual,73.674885,33.27556778,46.95557055,70.14033734,61.53473043,36.9004087,44.97139639,29.43581761,18.05355072,48.3230435,1862.267109,1896.947749,2247.956546,2153.976127,1933.166142,1191.085778,1880.899909,1564.155,3450.599273,-14.43581655
Y0063,5,1.22,1,0,0.02,0.02,1.02,1.18,0.96,0.32,0.6,11.591,NA,NA,Chinji,Gambhir Section,Gambhir Section,11.465,11.717,1280.6,2094.222164,1203.80614,1577.308421,2443.881605,95.75432723,2358.064941,1787.24707,1628.8396,-7.338070033,-8.552740313,-7.606754376,-8.926753359,-5.928545214,-7.94128342,-9.269918442,9.9,-7.715691119,3057.227133,72.33238333,32.698,72.33238333,32.698,formation_centroid,72.39620299,32.84449929,56.88264189,70.14033689,57.7939318,39.95449103,41.33532697,44.40264492,24.82925987,51.75156225,1789.963565,1796.233468,2207.926621,2062.830523,1849.883132,700.4059203,1734.540538,1521.98,3049.181298,-11.04985223
Y0065,6,1.1,1.333333333,0.166666667,0,0.05,0.85,1.716666667,0.65,0.45,0.333333333,11.591,NA,NA,Chinji,Gambhir Section,Gambhir Section,11.465,11.717,1458.25,2089.014524,2919.680193,2031.078846,2519.094164,2784.385236,3349.163073,2791.273193,2615.402673,-3.583782932,3.41151482,-3.204881272,-2.622437934,-3.093949539,2.631472099,-2.629606485,17.5,-1.077010793,3163.113642,72.33238333,32.698,72.33238333,32.698,formation_centroid,72.21403849,32.71645019,42.66438108,70.14036056,36.46879303,32.8291018,22.07886017,-6.170238719,36.98117065,33.00187632,2013.713875,2322.368057,2461.577274,2265.881234,2698.538773,2219.117163,2330.199396,1735.925,4274.552869,2.494005036
Y0066,8,1.2375,1.5,0,0,0.0375,1.1375,1.7875,0.6125,0.8375,0.125,13.361,N 32 40.647,E 72 20.255,Chinji,Hutch Nala,Hutch Nala,13.295,13.426,1176.725,1565.210134,1781.825405,1536.033391,2424.68061,1192.303741,2643.396945,2855.074951,1857.241704,1.340472041,12.27096477,5.219903109,5.436547398,0.906706127,10.70517135,4.871418953,23.4375,5.979960799,3027.067652,72.33238333,32.698,73.54320972,33.22207417,actual,73.54320972,33.22207417,58.65007421,75.4038072,37.69943017,32.64667113,6.517731859,18.65260729,51.53883362,38.26172031,1517.613193,2007.6873,2295.796563,1818.499141,2237.636805,1257.028054,1855.710176,1394.02,2663.60138,13.07514352
Y0067,8,1.3625,1,0,0.0125,0.125,1.125,1,0.7375,0.45,0.5,13.59,N 32 40.598,E 72 20.411,Chinji,Hutch Nala,Hutch Nala,13.499,13.681,1151.1125,1340.910043,916.667278,1248.992813,1792.888231,1762.615499,1646.709457,1427.385498,1451.463887,-9.120546215,-6.388828725,-12.97416695,-11.82777498,-10.09359007,-6.305581521,-11.92914867,12.75,-9.451748077,2663.203894,72.33238333,32.698,73.54585306,33.22124389,actual,73.54585306,33.22124389,62.97533123,70.11165862,47.3436904,42.21820331,38.83628497,61.40760759,45.13611221,53.81546269,1590.404169,1593.00066,1880.70242,1737.370637,1515.087064,579.227788,1482.632123,1369.02875,2233.390182,-5.970905755
Y0069,5,1.24,1,0,0,0.02,1.42,0.78,0.98,0.4,0.6,13.812,N 32 40.530,E 72 19.756,Chinji,Hutch Nala,Hutch Nala,13.772,13.852,938.42,2019.857706,1169.853116,1527.578159,2379.485609,118.6318099,2256.633158,1787.24707,1578.67326,-7.338070033,-8.552740313,-7.024065011,-8.926753359,-7.995304944,-7.94128342,-9.269918442,9.9,-7.96303618,3022.376542,72.33238333,32.698,73.53475444,33.22009167,actual,73.53475444,33.22009167,57.81209333,70.14033689,55.56021465,39.95449103,40.8307485,47.69470515,33.94973373,51.99876492,1520.557518,1475.847466,1555.762763,1551.510614,1260.123032,610.4006545,1329.033674,1098.414,2042.301384,-11.04985223
Y0071,7,1.342857143,1.3,0.114285714,0.014285714,0.028571429,1.428571429,0.971428571,0.728571429,0.357142857,0.428571429,13.274,N 32 40.678,E 72 19.986,Chinji,Hutch Nala,Hutch Nala,13.229,13.319,901.4857143,2128.167982,1524.516333,1677.356005,1989.638787,2407.711582,1885.584567,1583.852295,1935.495876,-7.482986171,-1.266924186,-13.25817948,-8.011160777,-6.477628807,-2.760077848,-7.547072411,14.78571429,-6.542826212,2736.704949,72.33238333,32.698,73.53865167,33.22259944,actual,73.53865167,33.22259944,46.92599253,70.14034527,53.63648954,40.6019701,56.37742097,48.34887512,18.16574097,52.67184892,1495.102322,1573.386462,1682.852977,1489.520388,1457.467152,1158.500293,1476.138266,1058.168571,1736.107537,-2.343086844
Y0076,30,1.156666667,1.133333333,0.1,0,0.033333333,1.066666667,1.033333333,0.766666667,0.423333333,0.466666667,11.41,N 32 44.060,E 72 28.200,Chinji,Gambhir Section,Gambhir Section,11.362,11.458,1259.656667,2131.222832,1718.865045,1823.132146,2322.099416,3046.605534,2743.007674,1791.324097,2297.488775,-6.291282872,-4.156458594,-13.86768197,-2.94242573,-9.873129967,-4.839168324,-0.39902702,13.7,-6.995024577,3131.88046,72.33238333,32.698,73.67783333,33.27990556,actual,73.67783333,33.27990556,51.38589522,70.14034109,43.4571931,40.31551146,52.16126196,23.94614427,36.01639938,46.90105785,1807.001412,2009.788599,2218.976791,1989.845698,2059.238475,1190.364948,1879.202654,1492.546333,3211.512764,-4.277923597
Y0083,9,1.111111111,1,0.222222222,0,0,0.666666667,0.888888889,0.666666667,0.111111111,0.666666667,11.601,N 32 41.777,E 72 20.046,Chinji,Hutch Nala,Hutch Nala,11.594,11.607,1609.222222,2398.439092,2301.26687,2230.28358,2804.803387,-1229.424902,3264.100041,2148.013672,1961.578012,-6.788432885,-8.555592885,-6.587626757,-6.64809093,-5.613558191,-6.94300426,-6.931399822,8,-6.856050985,3159.031979,72.33238333,32.698,73.53966833,33.24122139,actual,73.53966833,33.24122139,39.4679445,70.14033734,57.3935102,33.75539162,7.348917331,26.74698111,22.56331062,39.14218035,2129.333661,2201.304223,2322.432357,2422.573248,2165.635567,1289.546071,2088.470854,1923.888889,4982.447577,-14.43581655
Y0086,5,1.22,1,0,0.02,0.02,1.42,0.78,0.96,0.32,0.6,13.578,N 32 40.780,E 72 18.652,Chinji,Hutch Nala,Hutch Nala,13.513,13.642,944.2,2094.222164,1203.80614,1577.308421,2443.881605,95.75432723,2358.064941,1787.24707,1628.8396,-7.338070033,-8.552740313,-7.606754376,-8.926753359,-5.928545214,-7.94128342,-9.269918442,9.9,-7.715691119,3057.227133,72.33238333,32.698,73.51604778,33.22432778,actual,73.51604778,33.22432778,56.88264189,70.14033689,57.7939318,39.95449103,41.33532697,44.40264492,24.82925987,51.75156225,1518.535261,1477.981298,1598.225721,1689.401358,1417.683892,700.4059203,1400.372242,1104.5,2104.581072,-11.04985223
Y0087,5,1.28,1.42,0.16,0.02,0.06,1.02,1.74,0.6,0.52,0.2,13.874,N 32 40.405,E 72 20.051,Chinji,Hutch Nala,Hutch Nala,13.832,13.916,1263.26,1668.650205,2242.307866,1784.979361,1933.743941,1701.514996,2503.362397,2204.275879,1972.426461,-4.359163922,6.409643401,-0.309658203,-5.632356821,-2.573696845,6.956686808,-5.875989914,21.3,0.08190907,2933.190959,72.33238333,32.698,73.53975306,33.21797361,actual,73.53975306,33.21797361,56.31213926,71.09625526,42.94764898,35.73080263,28.83209892,16.5497833,44.55009079,41.91145473,1754.802473,2104.191265,2205.452568,1984.730211,2295.133703,1880.756688,2037.511151,1503.722,2786.41476,9.265933669
Y0090,6,1.833333333,1,0.333333333,0.166666667,0.166666667,1.166666667,0,0.333333333,0.333333333,0.333333333,8.007,NA,NA,Dhok Pathan,Dhok Pathan,Dhok Pathan,7.936,8.077,980,1553.445964,1354.274056,1350.301153,1940.168522,1602.278106,1447.368483,2249.870117,1541.306047,-0.955918356,3.41151482,2.583676871,-1.303606189,4.194892523,2.631472099,-0.992317259,17.5,1.760338628,879.1884511,72.37276667,33.11698333,72.37276667,33.11698333,formation_centroid,72.29042985,33.03237132,73.65404237,69.74565706,70.77054854,73.75175084,53.95809348,82.65192591,75.85853577,70.75533637,1692.339324,1502.786967,1747.508367,1565.26733,1681.384086,1524.317653,1618.933954,1182.266667,1059.427865,2.494005036
